timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773809100562,6606,HTTP Request-1,200,OK,Thread Group 1-72,text,true,,96591,136,10,10,https://karaokeivan.com/index.php/login/,6183,0,357
1773809101856,5315,HTTP Request,200,OK,Thread Group 1-88,text,true,,97810,272,9,9,https://karaokeivan.com/index.php/login/,312,0,154
1773809101856,312,HTTP Request-0,301,Moved Permanently,Thread Group 1-88,text,true,,1220,136,9,9,http://karaokeivan.com/index.php/login/,312,0,154
1773809102169,5002,HTTP Request-1,200,OK,Thread Group 1-88,text,true,,96590,136,9,9,https://karaokeivan.com/index.php/login/,4625,0,323
1773809101166,6400,HTTP Request,200,OK,Thread Group 1-81,text,true,,97810,272,8,8,https://karaokeivan.com/index.php/login/,309,0,154
1773809101166,309,HTTP Request-0,301,Moved Permanently,Thread Group 1-81,text,true,,1220,136,8,8,http://karaokeivan.com/index.php/login/,309,0,154
1773809101476,6090,HTTP Request-1,200,OK,Thread Group 1-81,text,true,,96590,136,8,8,https://karaokeivan.com/index.php/login/,5662,0,346
1773809102257,5478,HTTP Request,200,OK,Thread Group 1-92,text,true,,97818,272,7,7,https://karaokeivan.com/index.php/login/,345,0,172
1773809102257,345,HTTP Request-0,301,Moved Permanently,Thread Group 1-92,text,true,,1220,136,7,7,http://karaokeivan.com/index.php/login/,345,0,172
1773809102603,5132,HTTP Request-1,200,OK,Thread Group 1-92,text,true,,96598,136,7,7,https://karaokeivan.com/index.php/login/,4514,0,352
1773809102859,4939,HTTP Request,200,OK,Thread Group 1-98,text,true,,97810,272,6,6,https://karaokeivan.com/index.php/login/,339,0,169
1773809102859,339,HTTP Request-0,301,Moved Permanently,Thread Group 1-98,text,true,,1220,136,6,6,http://karaokeivan.com/index.php/login/,339,0,169
1773809103199,4599,HTTP Request-1,200,OK,Thread Group 1-98,text,true,,96590,136,6,6,https://karaokeivan.com/index.php/login/,4172,0,348
1773809102762,5329,HTTP Request,200,OK,Thread Group 1-97,text,true,,97818,272,5,5,https://karaokeivan.com/index.php/login/,313,0,154
1773809102762,313,HTTP Request-0,301,Moved Permanently,Thread Group 1-97,text,true,,1221,136,5,5,http://karaokeivan.com/index.php/login/,313,0,154
1773809103076,5015,HTTP Request-1,200,OK,Thread Group 1-97,text,true,,96597,136,5,5,https://karaokeivan.com/index.php/login/,4468,0,317
1773809101356,6828,HTTP Request,200,OK,Thread Group 1-83,text,true,,97812,272,4,4,https://karaokeivan.com/index.php/login/,304,0,152
1773809101356,305,HTTP Request-0,301,Moved Permanently,Thread Group 1-83,text,true,,1221,136,4,4,http://karaokeivan.com/index.php/login/,304,0,152
1773809101662,6522,HTTP Request-1,200,OK,Thread Group 1-83,text,true,,96591,136,4,4,https://karaokeivan.com/index.php/login/,6138,0,324
1773809101953,6349,HTTP Request,200,OK,Thread Group 1-89,text,true,,97817,272,3,3,https://karaokeivan.com/index.php/login/,312,0,153
1773809101953,312,HTTP Request-0,301,Moved Permanently,Thread Group 1-89,text,true,,1220,136,3,3,http://karaokeivan.com/index.php/login/,312,0,153
1773809102266,6036,HTTP Request-1,200,OK,Thread Group 1-89,text,true,,96597,136,3,3,https://karaokeivan.com/index.php/login/,5469,0,321
1773809102954,5836,HTTP Request,200,OK,Thread Group 1-99,text,true,,97811,272,2,2,https://karaokeivan.com/index.php/login/,314,0,158
1773809102954,314,HTTP Request-0,301,Moved Permanently,Thread Group 1-99,text,true,,1221,136,2,2,http://karaokeivan.com/index.php/login/,314,0,158
1773809103269,5521,HTTP Request-1,200,OK,Thread Group 1-99,text,true,,96590,136,2,2,https://karaokeivan.com/index.php/login/,5132,0,326
1773809102352,7039,HTTP Request,200,OK,Thread Group 1-93,text,true,,97811,272,1,1,https://karaokeivan.com/index.php/login/,403,0,156
1773809102352,403,HTTP Request-0,301,Moved Permanently,Thread Group 1-93,text,true,,1221,136,1,1,http://karaokeivan.com/index.php/login/,403,0,156
1773809102755,6636,HTTP Request-1,200,OK,Thread Group 1-93,text,true,,96590,136,1,1,https://karaokeivan.com/index.php/login/,6202,0,355
